"","Year","State.Abb","State","Topic.Type","Topic.Desc","Measure.Desc","Response","Data.Value.Unit","Data.Value.Type","Data.Value","Data.Value.Std.Err","Low.Confidence.Limit","High.Confidence.Limit","Sample.Size","Gender","Race","Age","Education","Geolocation","Area","Area.Type","Area.Title","Month","Labor.Force","Employment","Unemployment","Unemployment.Rate","id","Employment.Rate","Relative.Sample.Size"
"1472",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.5,1.6,2.3,8.7,445,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1574975,1508458,66517,4.2,"1472",95.8,"Small"
"1473",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.5,1.6,2.3,8.7,445,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1550574,1476598,73976,4.8,"1473",95.2,"Small"
"1474",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.5,1.6,2.3,8.7,445,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1573364,1505826,67538,4.3,"1474",95.7,"Small"
"1475",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.5,1.6,2.3,8.7,445,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1554963,1480292,74671,4.8,"1475",95.2,"Small"
"1476",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.5,1.6,2.3,8.7,445,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1553109,1478869,74240,4.8,"1476",95.2,"Small"
"1477",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1569105,1498176,70929,4.5,"1477",95.5,"Small"
"1478",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1571627,1502468,69159,4.4,"1478",95.6,"Small"
"1479",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1565847,1493261,72586,4.6,"1479",95.4,"Small"
"1480",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1556259,1481177,75082,4.8,"1480",95.2,"Small"
"1481",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1557585,1482386,75199,4.8,"1481",95.2,"Small"
"1482",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1559659,1484837,74822,4.8,"1482",95.2,"Small"
"1483",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1562500,1488568,73932,4.7,"1483",95.3,"Small"
"1484",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1574975,1508458,66517,4.2,"1484",95.8,"Small"
"1485",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1550574,1476598,73976,4.8,"1485",95.2,"Small"
"1486",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1573364,1505826,67538,4.3,"1486",95.7,"Small"
"1487",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1554963,1480292,74671,4.8,"1487",95.2,"Small"
"1488",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",50,4.4,41.3,58.7,233,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1553109,1478869,74240,4.8,"1488",95.2,"Small"
"1489",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1569105,1498176,70929,4.5,"1489",95.5,"Medium"
"1490",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1571627,1502468,69159,4.4,"1490",95.6,"Medium"
"1491",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1565847,1493261,72586,4.6,"1491",95.4,"Medium"
"1492",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1556259,1481177,75082,4.8,"1492",95.2,"Medium"
"1493",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1557585,1482386,75199,4.8,"1493",95.2,"Medium"
"1494",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1559659,1484837,74822,4.8,"1494",95.2,"Medium"
"1495",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1562500,1488568,73932,4.7,"1495",95.3,"Medium"
"1496",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1574975,1508458,66517,4.2,"1496",95.8,"Medium"
"1497",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1550574,1476598,73976,4.8,"1497",95.2,"Medium"
"1498",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1573364,1505826,67538,4.3,"1498",95.7,"Medium"
"1499",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1554963,1480292,74671,4.8,"1499",95.2,"Medium"
"1500",2014,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",23.1,1.4,20.4,25.8,1902,"Overall","All Races","Age 25 and Older","12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1553109,1478869,74240,4.8,"1500",95.2,"Medium"
"1501",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1569105,1498176,70929,4.5,"1501",95.5,"Small"
"1502",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1571627,1502468,69159,4.4,"1502",95.6,"Small"
"1503",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1565847,1493261,72586,4.6,"1503",95.4,"Small"
"1504",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1556259,1481177,75082,4.8,"1504",95.2,"Small"
"1505",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1557585,1482386,75199,4.8,"1505",95.2,"Small"
"1506",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1559659,1484837,74822,4.8,"1506",95.2,"Small"
"1507",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1562500,1488568,73932,4.7,"1507",95.3,"Small"
"1508",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1574975,1508458,66517,4.2,"1508",95.8,"Small"
"1509",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1550574,1476598,73976,4.8,"1509",95.2,"Small"
"1510",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1573364,1505826,67538,4.3,"1510",95.7,"Small"
"1511",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1554963,1480292,74671,4.8,"1511",95.2,"Small"
"1512",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.1,1.7,1.8,8.4,421,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1553109,1478869,74240,4.8,"1512",95.2,"Small"
"1513",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1569105,1498176,70929,4.5,"1513",95.5,"Large"
"1514",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1571627,1502468,69159,4.4,"1514",95.6,"Large"
"1515",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1565847,1493261,72586,4.6,"1515",95.4,"Large"
"1516",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1556259,1481177,75082,4.8,"1516",95.2,"Large"
"1517",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1557585,1482386,75199,4.8,"1517",95.2,"Large"
"1518",2014,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",1,0.2,0.6,1.4,3535,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1559659,1484837,74822,4.8,"1518",95.2,"Large"
